split,label,image_path
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\1232311.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\1098055.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\751779.jpg
train,beignets,Data-Pipeline\data\raw\food-101\images\beignets\1149960.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\881370.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\1804289.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\3296783.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\3282505.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\3746652.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\1071481.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\3016086.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\1175557.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\1848502.jpg
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\1174646.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\1622749.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\1828779.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\7276.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\2163839.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\3728345.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\543209.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\2114135.jpg
train,garlic_bread,Data-Pipeline\data\raw\food-101\images\garlic_bread\2076759.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\2716243.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\3637266.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\394016.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\1957553.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\3522209.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\2409832.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\1955672.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\2662531.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\1667069.jpg
train,beignets,Data-Pipeline\data\raw\food-101\images\beignets\2128508.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\1264858.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\1214405.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\2614655.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\1566340.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\811344.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\3635577.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\1668164.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\2286392.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2088781.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\1198098.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\971218.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\2795353.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\855973.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\1809752.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\2642149.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\80609.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\2915439.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\1712418.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\1104286.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\1129765.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\1886568.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\3891425.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\1725524.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\2384213.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\1016008.jpg
train,fish_and_chips,Data-Pipeline\data\raw\food-101\images\fish_and_chips\2343592.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\3532957.jpg
train,lobster_bisque,Data-Pipeline\data\raw\food-101\images\lobster_bisque\1246911.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\2773399.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\3460540.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\2195521.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\1263144.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\1342886.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\2773769.jpg
train,beignets,Data-Pipeline\data\raw\food-101\images\beignets\2763989.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\3674517.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\2485164.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\3317688.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\1056853.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\114218.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\209573.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\466716.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\2108374.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\3422823.jpg
train,gyoza,Data-Pipeline\data\raw\food-101\images\gyoza\2884263.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\3316562.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\2789198.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\3701597.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\1206726.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\812951.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\3200242.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\810199.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\443143.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\158617.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\3141241.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\858001.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\269864.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\879348.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\724195.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\1087544.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\3338183.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\3439425.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2670978.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\3350444.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\3446958.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\221557.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\416421.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\2589722.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\796896.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\501687.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\948660.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\2818546.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\1382841.jpg
train,guacamole,Data-Pipeline\data\raw\food-101\images\guacamole\2787179.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\1720794.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\236330.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\439544.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\1932954.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\3339595.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\103856.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\2968061.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\2585974.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\108218.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\2720223.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\3416500.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\719177.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\3865312.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\358018.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\2309530.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\2218105.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\1192222.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\2879867.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\88503.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\2172672.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\3220955.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\165020.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\3502852.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\307874.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\2435316.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\1971765.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\3230863.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\570403.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\1303693.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\209546.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\3900890.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\199647.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\3880171.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\1746253.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\1864395.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\560891.jpg
train,gyoza,Data-Pipeline\data\raw\food-101\images\gyoza\3643853.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\1186024.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\2142617.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\745628.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\3086572.jpg
train,gyoza,Data-Pipeline\data\raw\food-101\images\gyoza\2150919.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\2105978.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\3423618.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\3479876.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\615244.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\2204036.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\2323540.jpg
train,beignets,Data-Pipeline\data\raw\food-101\images\beignets\2540045.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\744500.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\1102783.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\1287030.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\260614.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\538488.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\1504240.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\3635690.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\1646808.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\3536023.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\1818289.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\1084.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\2317987.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\3022603.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\3016383.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\3635466.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\598231.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\3678864.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2240641.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\2377202.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\1950876.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\2519908.jpg
train,garlic_bread,Data-Pipeline\data\raw\food-101\images\garlic_bread\395376.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\323788.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\830072.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\1344296.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\14102.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\1243404.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\794983.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\2928684.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\2999193.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\1269901.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\85857.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\33822.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\1924565.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\1342147.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\1313520.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\3778105.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\242503.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\326406.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\1729725.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\2165384.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\2873343.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\1843618.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\792099.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\3728169.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\3421349.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\2487594.jpg
train,beignets,Data-Pipeline\data\raw\food-101\images\beignets\820120.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\3022706.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\1248927.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\2830725.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\2849920.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\3218936.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\2743459.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\1796287.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\1371062.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\3558006.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\340656.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\155242.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\104425.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\3532677.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\703913.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\519734.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\2974866.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\3112950.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\723864.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\1297371.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\110400.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\3511044.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\1306056.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2701764.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\1228473.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\1811618.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\2494540.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\1155217.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\2944065.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\40801.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\672399.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\1991096.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\536604.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\1458747.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\3727339.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\614801.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2110393.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\3224214.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\3697337.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\20922.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\2816103.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\1934945.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\3589083.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\952979.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\739071.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\1135194.jpg
train,gyoza,Data-Pipeline\data\raw\food-101\images\gyoza\3628519.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\1153998.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\1791450.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\2257914.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\2399561.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\3700392.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\2765083.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\2407258.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\306238.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\2813699.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\1433274.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2937030.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\2278795.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\2287997.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\2333692.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\1795594.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\3473609.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\2969873.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\3082014.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\1712331.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\2184794.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\2233012.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\256933.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\393591.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\2270482.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\3632334.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\829472.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\1446526.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\2818909.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\3606131.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\2291683.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\2149555.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\2240462.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\1201225.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\1832620.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\1394419.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\1268288.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\3903389.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\452383.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\536543.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\312037.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\2399955.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\72484.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\1024601.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\3442058.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\1090525.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\3382752.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\2992981.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\443543.jpg
train,garlic_bread,Data-Pipeline\data\raw\food-101\images\garlic_bread\2443423.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\1046788.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\1472888.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\907138.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\2598766.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\3660519.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\3884441.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\1789338.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\1013830.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\1315708.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\651345.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\536765.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\3185272.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\3317765.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\1407626.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\1077338.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\1361187.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\1702654.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\3017573.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\1190869.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\3614076.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\1887341.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\2396967.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\1963825.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\29024.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\605288.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\1004059.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\66288.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\2882446.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\228937.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\1743358.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\2630139.jpg
